05/03/2012 19:03:12,0-7380086,TRACK,48.58471,-123.15923,"",""
05/03/2012 18:53:16,0-7380086,TRACK,48.58473,-123.15915,"",""
05/03/2012 18:43:16,0-7380086,TRACK,48.58469,-123.159,"",""
05/03/2012 18:33:43,0-7380086,TRACK,48.5847,-123.159,"",""
05/03/2012 18:23:16,0-7380086,TRACK,48.58466,-123.15891,"",""
05/03/2012 18:13:45,0-7380086,TRACK,48.58461,-123.15891,"",""
05/03/2012 18:03:18,0-7380086,TRACK,48.58434,-123.15889,"",""
05/03/2012 17:53:28,0-7380086,TRACK,48.5846,-123.15921,"",""
05/03/2012 17:43:29,0-7380086,TRACK,48.58454,-123.15907,"",""
05/03/2012 17:33:16,0-7380086,TRACK,48.5844,-123.15901,"",""
05/03/2012 17:23:29,0-7380086,TRACK,48.58459,-123.15889,"",""
05/03/2012 17:13:44,0-7380086,TRACK,48.58447,-123.159,"",""
05/03/2012 17:03:18,0-7380086,TRACK,48.58643,-123.15971,"",""
05/03/2012 16:53:43,0-7380086,TRACK,48.59317,-123.17633,"",""
05/03/2012 16:43:14,0-7380086,TRACK,48.6106,-123.1711,"",""
05/03/2012 16:33:14,0-7380086,TRACK,48.62719,-123.16171,"",""
05/03/2012 16:24:09,0-7380086,TRACK,48.62924,-123.14006,"",""
05/03/2012 16:13:19,0-7380086,TRACK,48.62901,-123.11346,"",""
05/03/2012 16:03:23,0-7380086,TRACK,48.64214,-123.09976,"",""
05/03/2012 15:53:15,0-7380086,TRACK,48.66311,-123.09689,"",""
05/03/2012 15:43:15,0-7380086,TRACK,48.6819,-123.0878,"",""
05/03/2012 15:33:16,0-7380086,TRACK,48.70122,-123.08063,"",""
05/03/2012 15:23:37,0-7380086,TRACK,48.71449,-123.0663,"",""
05/03/2012 15:13:45,0-7380086,TRACK,48.72532,-123.04224,"",""
05/03/2012 15:03:14,0-7380086,TRACK,48.73436,-123.01718,"",""
05/03/2012 14:53:29,0-7380086,TRACK,48.74018,-122.98911,"",""
05/03/2012 14:43:11,0-7380086,TRACK,48.74833,-122.96506,"",""
05/03/2012 14:33:16,0-7380086,TRACK,48.7495,-122.95354,"",""
05/03/2012 14:23:16,0-7380086,TRACK,48.74985,-122.95395,"",""
05/03/2012 14:13:14,0-7380086,TRACK,48.75016,-122.95915,"",""
05/03/2012 14:03:17,0-7380086,TRACK,48.75404,-122.98549,"",""
05/03/2012 13:53:35,0-7380086,TRACK,48.76092,-123.01369,"",""
05/03/2012 13:43:56,0-7380086,TRACK,48.76554,-123.04086,"",""
05/03/2012 13:33:30,0-7380086,TRACK,48.77359,-123.05728,"",""
05/03/2012 13:23:47,0-7380086,TRACK,48.77297,-123.06128,"",""
05/03/2012 13:14:27,0-7380086,TRACK,48.7715,-123.06337,"",""
05/03/2012 13:03:14,0-7380086,TRACK,48.76839,-123.06622,"",""
05/03/2012 12:53:15,0-7380086,TRACK,48.75286,-123.06583,"",""
05/03/2012 12:33:32,0-7380086,TRACK,48.72162,-123.07666,"",""
05/03/2012 12:23:59,0-7380086,TRACK,48.70455,-123.08389,"",""
05/03/2012 12:03:39,0-7380086,TRACK,48.6711,-123.09279,"",""
05/03/2012 11:53:18,0-7380086,TRACK,48.65483,-123.09547,"",""
05/03/2012 11:43:19,0-7380086,TRACK,48.63869,-123.10011,"",""
05/03/2012 11:33:13,0-7380086,TRACK,48.63063,-123.11795,"",""
05/03/2012 11:23:52,0-7380086,TRACK,48.63167,-123.14432,"",""
05/03/2012 11:13:16,0-7380086,TRACK,48.63245,-123.16856,"",""
05/03/2012 11:03:46,0-7380086,TRACK,48.62906,-123.18742,"",""
